0.6,0.01551637279597
1,0.04831234256927
1.2,0.073350125944585
1.4,0.098387909319899
1.6,0.118488664987406
1.8,0.142468513853904
2,0.163979848866499
2.2,0.197128463476071
2.5,0.227808564231738
2.9,0.249672544080605
3.4,0.266952141057934
4,0.28176322418136
5,0.284937027707809
6.5,0.284937027707809
