0.495198079231693,0.045138539042821
0.596038415366146,0.073350125944585
0.6968787515006,0.103324937027708
0.797719087635054,0.134005037783376
0.896158463385354,0.161863979848867
1.00180072028812,0.205239294710328
1.19867947178872,0.26272040302267
1.40036014405762,0.303274559193955
1.62124849939976,0.337481108312343
1.79891956782713,0.363929471032746
2.00540216086435,0.388614609571788
2.32713085234094,0.408362720403023
2.63445378151261,0.427052896725441
2.9561824729892,0.429874055415617
3.23709483793517,0.429874055415617
3.46518607442977,0.434811083123426
3.73889555822329,0.431284634760705
4.10864345738295,0.433400503778338
4.61284513805522,0.429874055415617
5.58763505402161,0.401662468513854
6.5,0.401662468513854
